Year,Month,State,Location,Food,Ingredient,Species,Genus,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2007,April,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,8,,
2007,July,Pennsylvania,Private Home/Residence,"Ground Beef, Meatballs",,Salmonella enterica,Salmonella,Typhimurium,Confirmed,8,3,0
2007,July,West Virginia,Private Home/Residence,"Ice Cream, Homemade",,Salmonella enterica,Salmonella,Enteritidis,Confirmed,8,2,0
2007,August,New Jersey,,,,Salmonella enterica,Salmonella,Newport,Confirmed,8,,
2007,May,California,Restaurant,,,Salmonella enterica,Salmonella,Braenderup,Confirmed,7,3,0
2007,June,North Dakota,Private Home/Residence; Catering Service,,,Salmonella enterica,Salmonella,Newport,Confirmed,7,1,0
2007,June,Oregon,Grocery Store,Crabcake,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,7,1,0
2007,July,Illinois,Grocery Store,,,Salmonella enterica,Salmonella,Infantis,Confirmed,7,2,0
2007,August,California,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,7,1,
2007,August,Kansas,Private Home/Residence,"Ice Cream, Homemade",,Salmonella enterica,Salmonella,Thompson,Suspected,7,1,0
2007,August,Maryland,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,7,3,0
2007,August,Minnesota,,Pot Pie,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,7,1,0
2007,November,New York,Restaurant,,,Salmonella enterica,Salmonella,Typhimurium var Cope,Confirmed,7,2,0
2007,February,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,1,0
2007,February,Pennsylvania,Unknown,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,6,1,0
2007,March,California,Unknown,,,Salmonella enterica,Salmonella,Agona,Confirmed,6,5,0
2007,March,Georgia,Restaurant,,,Salmonella enterica,Salmonella,Montevideo,Confirmed,6,0,0
2007,April,Ohio,Private Home/Residence,,,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,6,0,0
2007,May,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Litchfield,Confirmed,6,0,0
2007,May,Minnesota,Restaurant,,,Salmonella enterica,Salmonella,Agona,Confirmed,6,1,0
2007,May,New York,Restaurant,"Chicken Dishes, Unspecified",Chicken,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,1,0
2007,June,Alabama,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,1,0
2007,August,Georgia,Camp,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,6,0,0
2007,November,New York,Private Home/Residence,"Turkey, Baked",Turkey,Salmonella enterica,Salmonella,Hadar,Confirmed,6,1,0
2007,November,Tennessee,Unknown,,,Salmonella enterica,Salmonella,Braenderup,Confirmed,6,2,0
2007,November,Virginia,Unknown,,,Salmonella enterica,Salmonella,Typhimurium,Suspected,6,4,0
2007,December,Colorado,Private Home/Residence,"Multiple Cheeses, Pasteurized",Cheese,Salmonella enterica,Salmonella,Montevideo,Confirmed,6,2,0
2007,January,Washington,Restaurant,,,Salmonella enterica,Salmonella,,Suspected,5,0,0
2007,April,Georgia,Restaurant,,,Salmonella enterica,Salmonella,Berta,Confirmed,5,1,0
2007,May,New Jersey,Private Home/Residence,Chicken,,Salmonella enterica,Salmonella,Schwarzengrund,Confirmed,5,3,0
2007,June,Arkansas,Private Home/Residence,"Chicken, Casserole",,Salmonella enterica,Salmonella,Hadar,Confirmed,5,2,0
2007,June,Delaware,,,,Salmonella enterica,Salmonella,Newport,Confirmed,5,2,0
2007,June,Maryland,Grocery Store,"Tomato, Unspecified; Cheese, Unspecified; Chicken, Unspecified; Unspecified Fruit",,Salmonella enterica,Salmonella,Javiana,Confirmed,5,3,0
2007,June,Michigan,Other (Describe In Remarks); Unknown,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,1,0
2007,July,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,1,0
2007,August,New York,Restaurant,Caesar Salad,Egg,Salmonella enterica,Salmonella,Enteritidis,Suspected,5,0,0
2007,September,Michigan,Unknown,,,Salmonella enterica,Salmonella,Newport,Confirmed,5,1,0
2007,April,Texas,Restaurant,"Ground Beef, Hamburger",,Salmonella enterica,Salmonella,Enteritidis,Confirmed,4,1,0
2007,June,Georgia,Private Home/Residence,,,Salmonella enterica,Salmonella,Valdosta,Confirmed,4,1,0
2007,July,Georgia,Nursing Home/Assisted Living Facility,,,Salmonella enterica,Salmonella,Newport,Confirmed,4,1,0
2007,September,Wyoming,Restaurant; Private Home/Residence,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,4,0,0
2007,December,Wyoming,Restaurant,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,4,0,0
2007,May,Vermont,,,,Salmonella enterica,Salmonella,Muenchen,Confirmed,3,0,0
2007,July,California,Restaurant,"Beans, Garbanzo",,Salmonella enterica,Salmonella,Infantis,Confirmed,3,0,0
2007,October,Iowa,Private Home/Residence,"Chicken, Baked; Chicken, Grilled",Chicken; Chicken,Salmonella enterica,Salmonella,Typhimurium,Confirmed,3,1,0
2007,October,Washington,Office/Indoor Workplace,,,Salmonella enterica,Salmonella,Newport,Confirmed,3,1,0
2007,March,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,0,0
2007,April,Rhode Island,Restaurant,Blue Cheese Dressing,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,1,0
2007,April,Vermont,Restaurant,,,Salmonella enterica,Salmonella,Braenderup,Confirmed,2,0,0
2007,May,Colorado,School/College/University,,,Salmonella enterica,Salmonella,Poona,Confirmed,2,0,0
2007,May,Florida,Restaurant,"Salsa, Unspecified",,Salmonella enterica,Salmonella,Baildon,Confirmed,2,0,0
2007,May,Ohio,Private Home/Residence,,,Salmonella enterica,Salmonella,Enteritidis,Suspected,2,1,0
2007,May,Washington,Restaurant,"Salsa, Unspecified",,Salmonella enterica,Salmonella,"IV 50:z4,z23:-",Confirmed,2,0,0
2007,June,Pennsylvania,Unknown,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,0,0
2007,June,Pennsylvania,Grocery Store,,,Salmonella enterica,Salmonella,Stanley,Confirmed,2,1,0
2007,July,Pennsylvania,Unknown,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,2,0,0
2007,July,Pennsylvania,Unknown,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,2,0,0
2007,October,Washington,Restaurant,Tuna Salad,,Salmonella enterica,Salmonella,Sandiego,Confirmed,2,0,0
2007,December,Wisconsin,Private Home/Residence,"Beef, Other",,Salmonella enterica; Campylobacter jejuni; Campylobacter coli,Salmonella,Newport,Confirmed; Suspected; Suspected,8,3,0
2007,July,Ohio,Restaurant; Private Home/Residence,,,Salmonella enterica; Norovirus genogroup I,Salmonella,Enteritidis; Unknown,Suspected; Confirmed,14,1,0
2007,February,Multistate,,"Vegetable Snack, Commercially Packed",Spices,Salmonella enterica; Salmonella enterica,Salmonella,Wandsworth; Typhimurium,Confirmed; Confirmed,87,8,0
2007,May,Virginia,Restaurant,Crispy Pork,Pork,Salmonella enterica; Salmonella enterica,Salmonella,London; Typhimurium,Confirmed; Confirmed,28,0,0
2007,March,Kansas,Restaurant,,,Salmonella enterica; Salmonella enterica,Salmonella,Typhimurium var Cope; Hadar,Confirmed; Confirmed,9,1,0
2007,July,Florida,Restaurant; Private Home/Residence,Imperial Rice,,Salmonella other,Salmonella,,Confirmed,27,9,
2007,November,Maine,,,,Salmonella other,Salmonella,,Confirmed,10,1,
2007,October,Alaska,,Pot Pie,,Salmonella other,Salmonella,,Confirmed,5,1,0
2007,December,Florida,Restaurant,Salad Dressing,,Salmonella unknown,Salmonella,,Confirmed,14,1,0
2007,January,Florida,Fair/Festival,"Turkey, Other",,Salmonella unknown,Salmonella,,Confirmed,13,,
2007,May,Florida,Restaurant,Multiple Foods,,Salmonella unknown,Salmonella,,Confirmed,5,,
2007,December,California,Restaurant,"Fish, Escolar",,Scombroid toxin,Scombroid,,Suspected,20,,
2007,April,California,Office/Indoor Workplace,"Fish, Escolar",,Scombroid toxin,Scombroid,,Confirmed,8,0,0
2007,June,Minnesota,Restaurant,"Tuna, Unspecified",,Scombroid toxin,Scombroid,,Suspected,4,0,0
2007,December,South Carolina,Restaurant,Yellowfin Tuna,,Scombroid toxin,Scombroid,,Confirmed,4,0,0
2007,March,Florida,Restaurant,"Fish, Escolar",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2007,March,Rhode Island,,"Tuna, Unspecified",,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2007,August,New York,Restaurant,"Tuna, Canned",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2007,November,Washington,Office/Indoor Workplace,"Tuna, Commercial Pouch",,Scombroid toxin,Scombroid,,Confirmed,3,1,0
2007,January,Michigan,Restaurant,"Tuna, Unspecified",,Scombroid toxin,Scombroid,,Confirmed,2,,
2007,February,Hawaii,Restaurant,"Fish, Mahi Mahi",,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,March,Florida,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,2,1,0
2007,March,New York,Restaurant,Yellowfin Tuna,Fin Fish,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,June,Florida,Restaurant,"Tuna, Raw",,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,July,Florida,Restaurant,Sushi And Sashimi,,Scombroid toxin,Scombroid,,Confirmed,2,,
2007,August,New York,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,September,Florida,Restaurant,"Tuna, Raw",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,October,Pennsylvania,Restaurant,Yellowfin Tuna,,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,November,New York,Restaurant,"Fish, Tuna",Fin Fish,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2007,September,Texas,Private Home/Residence; School/College/University,,,Shigella sonnei,Shigella,,Confirmed,89,,0
2007,July,California,Restaurant,Lettuce Based Salads,,Shigella sonnei,Shigella,,Confirmed,72,9,0
2007,September,Texas,,,,Shigella sonnei,Shigella,,Confirmed,47,0,0
2007,July,Hawaii,Banquet Facility,Spring Salad,,Shigella sonnei,Shigella,,Confirmed,44,1,0
2007,June,Maine,,,,Shigella sonnei,Shigella,,Suspected,17,,
2007,June,Texas,,"Chicken, Bbq",,Shigella sonnei,Shigella,,Confirmed,16,3,0
2007,September,Texas,Restaurant,,,Shigella sonnei,Shigella,,Confirmed,15,3,0
2007,August,Texas,Child Daycare,,,Shigella sonnei,Shigella,,Confirmed,10,0,0
2007,October,Texas,,,,Shigella sonnei,Shigella,,Confirmed,6,0,0
2007,March,Maine,,,,Shigella sonnei,Shigella,,Confirmed,5,0,0
2007,April,Texas,,,,Shigella unknown,Shigella,,Confirmed,34,,0
2007,June,Illinois,Catering Service,"Pork, Bbq",,Staphylococcus aureus,Staphylococcus,,Confirmed,75,0,0
2007,December,South Carolina,,"Turkey, Roasted",,Staphylococcus aureus,Staphylococcus,,Confirmed,63,0,0
2007,May,South Carolina,Private Home/Residence,"Pork, Other; Chicken, Casserole",,Staphylococcus aureus,Staphylococcus,,Confirmed,21,1,0
2007,August,Florida,Private Home/Residence,"Pork, Smoked",,Staphylococcus aureus,Staphylococcus,,Confirmed,15,,
2007,September,South Carolina,Private Home/Residence; Religious Facility,"Macaroni And Cheese; Corn, Unspecified; Rice, White; Chicken, Baked; Ham, Other",,Staphylococcus aureus,Staphylococcus,,Confirmed,14,0,0
2007,December,California,Grocery Store,"Chicken, Fried",Chicken,Staphylococcus aureus,Staphylococcus,,Confirmed,13,0,0
2007,June,Illinois,Private Home/Residence,Enchiladas,,Staphylococcus aureus,Staphylococcus,,Confirmed,12,3,0
2007,May,Tennessee,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Confirmed,11,0,0
2007,November,Puerto Rico,Office/Indoor Workplace,,,Staphylococcus aureus,Staphylococcus,,Confirmed,11,0,0
2007,June,Florida,Catering Service,Rice,,Staphylococcus aureus,Staphylococcus,,Suspected,9,,
2007,April,Florida,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Suspected,5,0,0
2007,June,Florida,Restaurant,"Fried Rice, Unspecified; Chicken Dishes",,Staphylococcus aureus,Staphylococcus,,Suspected,5,,
2007,April,California,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Suspected,4,0,0
2007,August,Kansas,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Confirmed,4,0,0
2007,November,Colorado,Restaurant,"Chicken, Fried",,Staphylococcus aureus,Staphylococcus,,Suspected,4,0,0
2007,February,Tennessee,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Confirmed,3,1,0
2007,March,Florida,Restaurant,"Pizza, Chicken Alfredo",,Staphylococcus aureus,Staphylococcus,,Suspected,3,0,0
2007,October,California,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Suspected,3,0,0
2007,February,Florida,Restaurant,"Fish Sandwich, Unspecified; Shrimp, Unspecified",,Staphylococcus aureus,Staphylococcus,,Suspected,2,,
2007,April,Florida,Restaurant,"Sandwich, Steak",,Staphylococcus aureus,Staphylococcus,,Suspected,2,,
2007,October,Tennessee,Restaurant,"Chicken, Unspecified; Rice; Lamb, Unspecified; Pita",,Staphylococcus aureus; Bacillus cereus,Staphylococcus,,Confirmed; Confirmed,3,0,0
2007,September,Michigan,Private Home/Residence,Pork,,Staphylococcus unknown,Staphylococcus,,Suspected,7,0,0
2007,August,Washington,,"Oysters, Raw",,Vibrio parahaemolyticus,Vibrio,,Suspected,5,0,0
2007,October,Vermont,,,,Virus,Virus,,Confirmed,17,0,0
2008,September,Puerto Rico,Catering Service,Pork,,Bacillus cereus,Bacillus,,Confirmed,45,0,0
2008,May,New York,Restaurant,"Macaroni Salad; Seafood Soup/Stew, Unspecified",,Bacillus cereus,Bacillus,,Suspected,20,0,0
2008,September,Virginia,Restaurant; Private Home/Residence,Pot Roast,Sauces/ Dressings,Bacillus cereus,Bacillus,,Confirmed,18,0,0
2008,November,Georgia,Restaurant,"Fried Rice, Unspecified",Rice,Bacillus cereus,Bacillus,,Confirmed,10,0,0
2008,March,California,Restaurant,Rice,,Bacillus cereus,Bacillus,,Suspected,6,0,0
2008,April,Florida,Restaurant,Chicken Tempura,,Bacillus cereus,Bacillus,,Suspected,4,,
2008,October,Washington,Restaurant,Rice,,Bacillus cereus,Bacillus,,Suspected,3,0,0
2008,January,Florida,Restaurant,"Fried Rice, Unspecified",,Bacillus cereus,Bacillus,,Suspected,2,,
2008,January,Ohio,Restaurant,"Chicken, Sweet And Sour",,Bacillus cereus,Bacillus,,Suspected,2,0,0
2008,February,New York,Restaurant,"Fried Rice, Unspecified",Rice,Bacillus cereus,Bacillus,,Suspected,2,1,0
2008,April,Florida,Restaurant,"Ice Cream, Unspecified",,Bacillus cereus,Bacillus,,Suspected,2,,
2008,June,Florida,Restaurant,"Rice, White",,Bacillus cereus,Bacillus,,Suspected,2,,
2008,August,Florida,Restaurant,"Refried Beans, Unspecified",,Bacillus cereus,Bacillus,,Suspected,2,,
2008,August,Florida,Restaurant,"Lo Mein, Unspecified",,Bacillus cereus,Bacillus,,Suspected,2,,
2008,September,California,Restaurant,,,Bacillus cereus,Bacillus,,Suspected,2,0,0
2008,September,Georgia,School/College/University,"Pancakes, Unspecified",Other Baked Goods,Bacillus cereus; Bacillus other,Bacillus,,Confirmed; Confirmed,5,0,0
2008,November,Pennsylvania,Restaurant,"Miscellaneous; Gravy, Chicken",,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,75,0,0
2008,November,California,Restaurant,"Stuffing, Unspecified",,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,10,0,0
2008,October,California,Restaurant,"Chicken, Other",Chicken,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,9,1,0
2008,May,Pennsylvania,Restaurant,"Fajita, Chicken; Fried Rice, Unspecified; Refried Beans, Unspecified; Tortilla, Unspecified; Tomato, Unspecified",,Bacillus cereus; Clostridium perfringens,Bacillus,,Confirmed; Confirmed,8,0,0
2008,March,California,Restaurant; Private Home/Residence,Mutiple Mexican Foods,,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,5,0,0
2008,August,California,Restaurant,"Burrito, Chicken",,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,4,0,0
2008,August,California,Restaurant,Speciality Salads,Chicken; Leafy Green,Bacillus cereus; Clostridium perfringens,Bacillus,,Suspected; Suspected,2,0,0
2008,October,Wisconsin,Banquet Facility,"Chicken, Other",,Bacterium,Bacterium,,Confirmed,64,0,0
2008,November,Minnesota,Banquet Facility,Chicken Parmesan,,Bacterium,Bacterium,,Suspected,21,0,0
2008,December,Minnesota,Fair/Festival,Taco Meat,,Bacterium,Bacterium,,Suspected,3,0,0
2008,March,Idaho,,Raw Milk,,Campylobacter coli,Campylobacter,,Confirmed,5,,
2008,August,New York,Private Home/Residence; Banquet Facility; Religious Facility,"Clams, Raw; Clams, Steamed",Clams; Clams,Campylobacter jejuni,Campylobacter,,Confirmed,268,7,0
2008,August,Alaska,,"Peas, Green",,Campylobacter jejuni,Campylobacter,,Confirmed,104,5,0
2008,August,Pennsylvania,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Confirmed,65,1,0
2008,May,Alabama,Unknown,,,Campylobacter jejuni,Campylobacter,,Confirmed,21,0,0
2008,May,California,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Confirmed,16,,
2008,April,North Dakota,Private Home/Residence,,,Campylobacter jejuni,Campylobacter,,Confirmed,11,1,0
2008,April,Massachusetts,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Confirmed,8,0,0
2008,May,North Carolina,School/College/University,"Chicken, Bbq",,Campylobacter jejuni,Campylobacter,,Confirmed,8,2,0
2008,July,West Virginia,Private Home/Residence,,,Campylobacter jejuni,Campylobacter,,Confirmed,7,0,0
2008,June,Colorado,Private Home/Residence,"Lettuce, Homegrown",,Campylobacter jejuni,Campylobacter,,Confirmed,5,1,0
2008,April,Tennessee,,"Raw Milk; Water, Unspecified",,Campylobacter jejuni,Campylobacter,,Confirmed,4,0,0
2008,April,Utah,,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,,Confirmed,4,0,0
2008,October,Rhode Island,School/College/University,Chicken,,Campylobacter jejuni,Campylobacter,,Suspected,4,3,0
2008,November,Washington,Private Home/Residence,Turkey,,Campylobacter jejuni,Campylobacter,,Confirmed,4,1,0
2008,April,Ohio,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Suspected,3,,0
2008,November,North Dakota,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Confirmed,3,0,
2008,January,Florida,Restaurant,"Sandwich, Chicken",,Campylobacter jejuni,Campylobacter,,Suspected,2,,
2008,June,Pennsylvania,Restaurant; Private Home/Residence,,,Campylobacter jejuni,Campylobacter,,Confirmed,2,2,0
2008,August,Minnesota,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Suspected,2,2,0
2008,August,California,Catering Service,,,Campylobacter unknown,Campylobacter,,Confirmed,28,0,0
2008,June,Michigan,,"Pork, Other",,Campylobacter unknown,Campylobacter,,Confirmed,27,0,0
2008,August,Oregon,Private Home/Residence,"Queso Fresco, Unspecified",,Campylobacter unknown,Campylobacter,,Confirmed,10,0,0
2008,August,Minnesota,,Raw Milk,,Campylobacter unknown,Campylobacter,,Confirmed,2,0,0
2008,November,Illinois,Restaurant,,,Campylobacter unknown,Campylobacter,,Confirmed,2,0,0
2008,January,Tennessee,,Dietary Supplement,,Chemical or toxin,Chemical,,Confirmed,39,0,0
2008,February,Ohio,Private Home/Residence,"Dessert, Other",,Chemical or toxin,Chemical,,Suspected,3,2,0
2008,June,Florida,Private Home/Residence,Sphyraena Barracuda,,Ciguatoxin,Ciguatoxin,,Suspected,16,,
2008,June,Florida,,"Fish, Grouper, Unspecified",,Ciguatoxin,Ciguatoxin,,Confirmed,13,0,0
2008,March,Tennessee,Restaurant,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,,Confirmed,8,0,0
2008,July,New York,Restaurant,"Fish, Baracuda; Fish, Amberjack",Fin Fish; Fin Fish,Ciguatoxin,Ciguatoxin,,Confirmed,8,0,0
2008,July,Florida,Private Home/Residence,Sphyraena Barracuda,,Ciguatoxin,Ciguatoxin,,Confirmed,6,,
2008,December,New York,Private Home/Residence,"Fish, Baracuda",Fin Fish,Ciguatoxin,Ciguatoxin,,Confirmed,6,0,0
2008,February,Florida,Private Home/Residence,Sphyraena Barracuda,,Ciguatoxin,Ciguatoxin,,Confirmed,5,,
2008,June,Florida,Private Home/Residence,Nassau Or Yellowfin Group,,Ciguatoxin,Ciguatoxin,,Confirmed,4,,
